
2200	1487	7742	5738	434
9544	1590	5796	7250	5318
9344	3826	6792	6607	6811
7213	8532	7468	9993	731
2783	4704	4603	3441	8169
8967	4799	5286	9832	6019
3666	4439	6407	4288	9605
9011	8127	9970	1149	8344
8554	3522	2742	663	1767
3224	7904	7108	1095	862
5303	7204	2653	4334	5027
913	6830	7338	9273	5185
5950	3801	699	7706	5365
3388	7915	7913	2247	3907
880	7117	4558	8157	5760
6619	7429	9723	4464	8340
2053	5950	1027	9404	8108
840	4645	640	8966	9731
4822	7056	7692	3172	3576
3091	4398	3659	9863	5485
2849	5397	6262	8812	2726
7975	2382	2934	6110	7791
8646	1990	4119	1483	2747
9947	4449	3268	9191	6296
2856	2110	8008	2324	6396
749	9435	5246	4784	2662
8622	2427	4936	7077	501
1430	6224	8685	785	7486
6114	2466	9658	6198	2354
3662	1273	2609	2163	9466
9396	2764	920	9440	5939
1767	836	6992	6223	9064
9170	2191	3235	8039	796
9019	1200	8031	5435	7722
2619	6786	8154	4132	2019
8486	2440	5312	1936	6043
201	9337	5135	9025	3169
9535	9176	2963	8753	5877
224	3182	3834	1643	5784
8800	3931	4700	3459	8973
2846	2390	8990	7416	2268
6552	7381	840	258	2394
934	5727	7689	6397	3711
1324	8386	3598	2170	2482
9877	1797	2257	2876	2825
3572	5758	1148	7721	5054
5853	4738	4804	3899	6438
1220	4138	5827	5283	1412
6093	6103	3844	8611	1175
8925	2853	9722	1738	3627
9519	6000	7261	480	2341
754	5481	7461	2477	580
8826	9634	5101	3788	8356
7010	5303	4973	2713	1530
734	256	6192	6134	5206
7249	4737	9217	3604	8960
2127	2197	4369	6193	1714
7217	2631	9305	9058	9788
4055	8845	9245	9188	5514
8825	4678	8021	3099	6851
3731	5685	1794	342	6043
1610	1753	4517	7478	5131
7521	2587	8393	4710	1948
1195	4481	9187	718	1529
3116	5521	4203	6081	7844
9741	3959	8997	4736	8335
2020	1361	6768	9926	2119
5400	3394	6496	7153	5545
5003	1901	5808	4687	9349
5921	8099	4603	2208	7874
5639	2059	6712	3429	8553
1951	4066	2908	602	1320
4714	7743	6143	2696	7519
538	4353	6643	2535	9813
6883	5248	9215	5158	9555
2778	7050	8635	178	6699
7235	1941	1135	7887	7895
7116	2165	9232	5765	8286
3090	1689	9146	7354	3773
1799	3419	8365	47	3524
7912	3896	3291	4758	6159
6886	5061	188	8854	8209
408	4705	6191	8068	3700
8976	6162	5760	8887	9212
4677	2577	1434	1304	3645
9606	7463	2682	6336	1310
8554	2059	7773	9064	7356
4251	5542	6014	1288	6132
9346	514	1824	6533	812
7310	5824	2222	7658	7018
4309	3117	9297	9823	9352
8692	8635	9726	6819	7187
6956	3807	5010	7407	5655
2364	9243	3692	1189	923
9305	2517	2906	2217	6353
3438	8667	7997	5092	1902
7352	9387	3869	8223	7825
9109	6386	4492	9815	8529
9648	7711	2034	8908	3752
1548	7925	3568	7517	5464
7418	8952	3332	1639	8222
4077	1423	51	9387	3609
9682	5342	6241	9460	3626
5426	9100	9688	4020	4625
1383	6284	4081	891	9687
7730	7333	9550	6703	5411
1352	7454	5779	3954	211
5105	5956	2265	3588	5931
5004	4253	671	5913	2479
6509	4183	8765	3731	6793
9489	9580	6124	5623	5390
9904	3645	7525	5930	4512
4790	1250	5180	6608	5171
9815	2596	90	984	2146
951	6157	7007	6639	2047
4057	6538	5636	8152	9641
5572	8268	7561	9028	7122
8389	8089	3775	9771	1657
5640	3187	4252	4206	1156
1734	7025	5544	3213	2054
9899	9234	4056	5850	1410
8950	6528	2822	9071	6073
234	7254	8245	858	6064
5646	4317	8639	6208	1689
8801	6428	2233	1960	4379
6853	4432	6388	6230	1479
1609	3877	1402	4698	5037
7369	3140	9870	547	2253
4236	8829	991	6630	782
1393	7571	7	348	1523
6299	4191	7629	9363	9120
8237	7714	8380	9464	6339
6937	4749	1074	3193	2376
1157	611	1139	2816	7130
701	4403	2215	9228	2222
5203	3153	1186	9547	5635
1944	7463	2931	2637	9700
9727	8850	9765	1652	5034
1560	7647	2329	9705	2799
1988	2887	8884	627	2154
7107	8812	3121	8150	8036
2997	9738	9099	5023	3008
6206	3921	700	719	4080
8268	9574	3299	236	3809
7466	7264	5417	3369	9759
1638	2002	1120	5509	8400
9206	5416	4285	8992	6282
6463	747	8779	1291	2105
4136	7363	8642	3817	6190
8301	5292	7351	9050	3407
3823	2566	7062	8730	535
2847	9009	6545	1276	8126
7433	6989	4477	4867	122
573	5281	3779	3861	7865
1552	6111	1598	6468	8702
3037	7899	6676	373	8338
6537	788	8630	228	3573
2392	6333	4604	9048	4065
4226	7756	2072	2295	7675
4662	4757	2141	3895	721
8236	1238	8150	6610	577
1292	371	387	6378	5287
3502	5000	4686	7005	5501
7689	1739	8115	9307	361
7141	2286	3273	3731	3347
3969	7114	4295	4441	6802
3507	9386	2724	6030	4614
548	4646	2039	7918	445
8980	7209	6249	9794	266
8631	5758	2753	1459	2428
140	553	382	7766	1443
7911	7030	5791	1774	4573
6875	3102	6728	8807	1546
1000	8	8866	9130	9320
4415	5264	8353	4483	9498
9674	8018	4772	6324	862
8675	999	1885	2692	8767
4970	873	8943	9853	7541
6182	8849	1369	7186	1257
5546	4093	9621	5196	5884
6270	96	9219	8653	5191
1574	7563	9261	3864	4014
6650	7436	3438	5743	2270
3645	5104	4185	808	6633
5896	7417	4723	9824	1724
2544	4086	2731	5732	9130
973	1568	1099	3771	200
1921	1117	5299	2850	872
98	859	4343	5793	2362
5929	4778	2478	9759	1592
6299	7947	7602	640	3246
139	1024	3566	7604	9603
4486	3401	6479	7029	5418
3925	7896	5991	893	6331
6630	9726	6410	5195	7299
798	2708	3539	4390	1882
4802	8806	4365	8703	1779
2282	6141	6857	298	3707
3885	8116	8032	5155	4889
2122	2968	7401	1497	1310
8964	4349	4450	1424	9747
9236	9336	1491	8308	5119
1110	2237	3859	3316	2233
108	4178	9506	1636	9370
5634	4731	2625	1872	8921
1037	5921	7478	2551	1866
6065	427	969	9848	5066
9418	7446	9106	2326	1669
2987	8703	6510	8082	945
6527	7083	615	6228	7375
9775	2159	9321	2537	1100
7403	6162	4280	8486	653
9527	6868	2908	2649	5759
9142	2423	8054	2624	4135
2672	4425	5507	3064	7092
6252	7057	6708	7234	8515
2027	3944	4510	2354	7155
330	2048	8879	9537	5974
8472	7737	7283	4221	6280
806	5487	990	4181	2341
4984	9269	417	813	3977
9289	1482	2452	8350	2664
7165	93	2170	3229	2579
2917	5770	8320	4017	7111
8669	422	1383	5801	9372
9891	7589	1043	7457	9504
5122	7123	2397	6854	5493
6548	318	9198	7895	5905
106	4077	7759	2644	1919
1499	6060	343	8254	4557
5817	3345	128	1726	5989
1541	238	7315	5440	676
3847	2722	2737	1840	760
180	5985	5456	9915	6991
5555	3267	2829	7294	5617
9077	5618	7677	2502	6356
6833	5424	9482	287	8674
851	9675	7826	4820	4772
6302	8479	5363	5356	6910
7916	1235	7496	2368	9481
8460	4370	5822	6074	9792
9185	1912	5562	9109	3906
3379	5435	5668	1771	6765
9616	9043	7748	3954	7397
5351	6061	7781	2731	9611
2395	8958	7440	3709	8298
9671	656	6898	1541	3449
6339	132	1632	2370	879
4300	1680	6498	4818	8330
2389	2217	9772	9355	4439
3390	2349	711	7693	8242
7492	5176	4800	5708	1704
4045	5063	9229	7316	9962
9045	2034	9782	9077	2364
2495	9337	8688	4318	7099
4927	7420	6515	2182	7025
4273	9529	9182	1201	7417
7297	3834	8104	7637	7244
6585	887	1703	8082	3019
3468	1108	106	1063	2440
9276	3493	7132	9469	9573
9713	5994	325	1068	9540
5160	4914	4560	582	5904
4803	9603	6916	4588	7624
2599	9520	2332	6362	6259
22	8986	2355	8516	2700
5329	9739	510	9510	8626
4950	5799	5841	818	5894
4564	4304	4687	3451	34
4656	6272	7716	7800	7918
1345	9064	6427	3143	5673
7839	9849	9388	2464	1544
2075	5866	9548	5073	8376
675	5583	2377	2668	8930
2530	6715	1544	5909	6735
4627	5973	3888	1114	7609
1172	5957	5828	384	2671
9566	3874	9013	4131	7721
4567	7774	8537	810	4657
6425	7020	9839	4852	6836
4180	8783	5090	2614	1497
5512	5684	2548	2939	6927
3319	5172	9139	7741	5988
7872	1749	3148	975	438
4870	6632	2337	3007	564
4775	3334	4890	2036	9193
3746	6938	3774	6584	5995
3396	325	4784	3141	8192
9007	9591	8571	9923	3160
57	5755	266	2581	8499
3386	4984	5959	9390	9889
5276	4175	3404	8728	9406
2449	8370	3449	8205	6084
5569	9749	7873	5063	5398
3904	7152	1233	6531	3685
5561	7696	1940	1567	9716
3859	3824	3184	7583	522
5399	4323	8742	4083	1432
5385	6391	2643	8477	3936
6059	3358	7454	8709	1305
7674	7770	7144	7572	4320
7144	5003	364	5286	2280
536	2840	3588	550	4372
3945	4566	6465	9697	9611
7624	3839	3308	7104	1652
2241	7247	7551	7489	8848
6780	5503	6813	3152	3673
2725	8802	7836	50	1334
4895	7457	5604	8822	5661
4625	2465	4780	5505	1898
2433	2712	9719	6979	937
1982	3924	5834	3663	6720
9763	6671	5500	9595	4470
5979	2894	2150	4477	2950
4255	9500	8242	6331	8192
3783	2672	4587	4360	734
2179	5263	960	113	6763
2541	6311	1722	5343	5652
2968	9516	5776	7141	2155
9243	1210	7039	3039	1857
4815	6540	1004	1752	9930
632	4352	8492	6413	6679
2212	1997	3507	4459	3555
6710	2512	773	9482	7176
2431	4460	1112	4832	5704
8830	5219	9851	3332	7321
9154	396	8773	6972	1176
9900	6946	975	8100	6891
1231	4900	6367	1211	3009
7367	7027	7380	8567	8457
810	4111	5273	8700	8387
6944	9768	3750	2449	7953
6986	7207	7593	8483	9713
7926	4857	1102	2522	8914
7740	2738	9447	7208	9150
1848	5211	261	4596	1049
3158	6134	7582	25	8371
9427	7629	9496	873	2168
7895	9887	2759	4936	6972
5485	9341	5599	9873	5141
1239	4524	5072	2135	7341
1448	6326	1706	5938	9100
9989	7993	3463	1835	8702
9236	4839	5357	1623	8487
5741	2223	1899	3936	2082
7514	6846	4823	1644	3914
4113	7343	7049	3396	2868
1570	1836	2841	4709	2695
6966	2333	3505	4729	4331
1132	2291	5054	6291	3850
9368	6337	3701	6068	1378
5729	8676	664	5773	4981
2918	358	742	4508	9616
4693	802	1952	3591	3157
4720	5798	2651	4667	4751
4697	6215	1656	4032	4080
6028	5677	4832	6815	9091
7459	7217	8399	4375	3211
2754	3637	8153	3141	516
8484	4056	9974	9704	1773
9417	1014	4700	123	506
2451	4779	3917	6350	2066
1500	199	5862	7810	6883
709	347	6428	2312	4491
1212	3228	6294	8316	4743
3262	793	6485	7930	9768
7403	3255	1907	6581	5242
4625	3562	2263	299	3067
5583	8812	6154	7976	674
6203	9935	3645	9086	755
3091	9446	1459	5679	4052
8496	2257	2732	7721	2511
8619	6754	9040	2694	6899
9290	3766	7587	1239	5632
4950	7699	508	7829	9844
3439	7359	5367	4931	3787
6717	5156	98	6369	5439
4051	1280	174	4265	5934
7225	9155	4051	4326	5791
6031	8599	9373	4298	9944
7697	9620	3524	5022	2404
4372	8644	8356	9778	794
6839	1	6831	3038	2055
190	1225	3277	4848	4814
1714	5818	4105	6473	4594
7488	6901	9044	8904	29
579	8009	6735	8999	6890
4464	9838	6609	7607	2351
7517	8750	5222	550	7625
2643	8524	9147	3910	5333
1262	1216	6099	7282	6994
9966	24	2901	1805	7085
9913	7244	6059	6271	3427
609	5163	9170	5062	6227
4865	9821	778	7604	2239
9242	4896	916	75	2828
885	7003	3873	3491	2607
1047	27	900	4176	8065
7405	4690	4623	4664	249
9941	8506	1539	4990	8917
9974	984	4566	22	8699
8406	3544	6065	2892	3530
5218	8220	2788	9897	1557
3234	5732	1073	8492	9796
9701	7695	506	2545	2719
5117	1349	2652	468	1118
4053	9112	4222	9758	3929
5011	9607	8226	9215	4375
1859	6679	3589	8397	4344
1531	6016	5399	3292	2628
6814	8176	2273	2752	8257
8779	6960	8431	7594	2539
2230	4200	6006	5163	7848
8773	147	9136	2888	3285
5301	6356	7245	6416	5691
1872	3785	7152	2429	3330
4525	3525	9210	718	8598
9227	7563	7818	6901	4835
70	3334	2542	9186	6006
2663	5200	1422	6870	3620
7662	3700	3031	2057	5491
5530	9948	8069	8210	527
2860	7160	4736	7923	5159
3032	1143	8873	2227	4435
6413	3005	8620	4692	359
5477	7474	2180	6483	7596
4639	2189	2382	8476	9023
9670	5613	1184	9768	7250
8656	6862	7604	6010	2488
1602	5956	9120	1650	9167
7117	7774	5298	3749	7917
1153	2425	9834	4692	2331
8433	5965	7117	9681	4742
8529	8558	7384	8032	4927
2162	930	79	4614	3798
3471	1599	6766	385	2602
4376	5063	1212	1987	9180
7901	5803	955	2568	1262
5019	992	5320	7522	3238
2642	3744	3593	5123	9420
4745	8717	1709	8224	6554
9967	1809	467	4187	1978
4412	2258	1201	8226	1088
3937	83	2837	6437	1035
692	5804	1043	4110	3080
8766	6694	2042	5256	5828
7799	7619	1492	6700	8431
6965	8835	8838	1952	7508
26	8288	8299	1576	1643
7703	1003	4635	9272	5491
923	6028	1003	2874	3491
6679	1034	5003	4907	9322
3537	4758	9072	9990	1132
1630	4545	7931	1128	9926
5426	9725	2996	8769	6309
8875	5257	5750	521	8583
9133	8286	2867	4857	4544
4151	4317	5374	1680	7394
1591	4404	5080	5656	4066
3212	4579	1843	6405	5045
5243	5208	4248	6304	5739
4214	9088	5356	9008	8110
9724	1880	9234	6671	7717
5291	9510	5611	2701	4136
2107	1344	3346	5003	50
9014	9119	1308	538	8225
6877	6088	6540	7808	2850
203	8042	7027	9909	5936
3229	3975	2439	5807	5969
9401	320	8218	3143	8398
1214	7907	2807	4530	7589
6110	2435	395	963	4596
9993	2155	8697	8243	7101
2725	7559	5228	8737	6306
7034	1066	1901	3898	3930
7611	9646	489	1896	6578
428	1392	1742	8559	9157
729	1870	1175	9245	7901
7920	763	6961	9354	7501
7437	2228	663	1876	8681
133	1636	2739	4459	8762
1887	2960	2087	5942	8291
2272	3227	3690	8119	3458
2698	6506	4042	4245	6706
2836	9828	3455	9372	1108
9290	3052	498	5397	7653
8678	9443	31	8872	8172
6052	6040	5823	4243	5557
1486	473	8790	5594	4412
465	5915	7250	5084	9228
1931	2148	8102	1227	8033
8441	9944	7952	8551	9054
8894	5528	9940	5935	5504
9231	2254	9087	7895	9550
722	2517	2835	4814	2639
7807	9770	602	6488	5086
1980	4299	1515	7101	2106
8629	633	7972	56	7371
5377	5516	1321	3369	6226
5816	6685	8847	2240	421
2904	1400	4801	9521	4031
6898	2029	9001	4187	3758
8403	745	3131	1777	5135
8179	8313	171	789	3136
3121	1522	2854	7499	9348
1509	8458	6635	7865	1584
5623	3609	9391	9243	8055
6679	9489	7474	7020	1214
5864	7731	6018	8904	2725
3776	4410	3820	493	2706
6048	6282	5014	3075	6115
8480	5937	5626	2687	4014
4724	5660	1204	7249	1284
5163	5939	2908	2010	9131
4489	4954	2741	9012	3924
602	735	8196	9291	2979
8868	41	8641	6758	3084
2111	8047	6704	1880	4023
9985	8546	1612	3056	7882
717	8004	7113	7840	3952
9334	4885	6183	3079	2504
2882	6548	6282	6021	7293
8013	8531	2874	7964	4330
3461	185	5392	2395	4632
4812	225	7115	1744	9841
1301	9746	933	720	4437
8971	9069	4377	1266	5330
5713	4085	6386	4289	7918
3838	9732	6688	4710	5059
5657	8271	8805	1753	4561
8135	2365	4059	3078	1360
5076	4496	3168	479	6611
1843	5268	7948	9067	6328
5704	8628	5973	1837	2879
553	4403	5144	7717	4525
5702	5336	6089	713	149
39	3795	2336	2906	4538
261	7993	2479	7265	9569
9134	4191	8856	7652	7605
196	2676	8752	3934	4023
1706	5950	3987	8013	1397
713	5204	7830	2486	1142
6135	9939	9328	4198	9964
2248	4433	4916	4529	8514
4842	6082	7595	3499	4393
9650	3759	4042	1520	6899
6805	5558	5643	7961	4132
6308	8832	4683	4827	878
4243	8204	6685	7214	4167
837	1504	9495	9809	2473
5626	5286	5962	4873	1203
8720	9395	4392	8729	7939
9977	1080	948	2025	1051
9171	4168	8407	8344	2611
15	2276	1438	9923	5563
2619	1153	6279	8371	8784
6280	9046	8165	4224	9566
6787	5840	1143	9125	4761
1009	8549	84	9157	2114
4450	9323	1151	5427	6658
8045	6945	7775	7113	3206
1886	1343	8008	3572	9417
7045	1007	7264	1370	7976
184	3508	6446	9463	5194
9805	6204	5789	2564	6796
4505	4123	6567	1730	7710
2368	3314	1462	9486	9480
8370	127	1730	1839	6525
1332	1396	1743	704	6900
8823	5149	8046	3358	3292
8448	2391	7257	5831	7075
5244	2000	74	2847	3547
776	8157	1988	7012	2405
3706	8939	3229	4348	5153
4575	2255	3294	5941	9276
8686	8332	1104	220	9855
80	3744	87	4074	4615
785	4358	3072	5172	727
9773	7904	8925	2260	1611
1497	7351	9787	8015	9959
8754	4434	299	7725	2869
3518	5268	40	3978	9732
3853	6450	81	3675	6520
5441	4357	3983	2318	691
3420	1396	4297	4879	873
4136	9325	4777	4398	8448
6768	192	3810	4507	6234
4793	1963	8422	5526	3047
2096	6381	8644	4281	7296
2597	4309	9424	5340	9517
8675	4980	8322	7916	5275
9385	5988	1485	9810	307
1910	5141	4623	3170	7405
8385	8171	5024	2707	3627
959	7584	999	7643	1776
1291	6075	294	712	5552
4782	1005	3304	2204	9286
3425	3316	7647	2046	5517
3497	6837	9401	7388	4065
8145	1079	1205	8794	1184
1546	6676	3939	3113	4825
4432	6581	9548	9867	8750
268	8079	3178	8281	8778
4396	1107	2558	9828	5883
5077	5149	2666	9196	6231
6157	8932	8307	6973	5148
3748	7153	3756	9492	3828
2752	5926	7439	2777	1966
2488	5104	9179	9623	3372
4861	9639	9168	3826	9779
2673	430	6803	1660	7449
5776	9025	5226	2498	3344
3792	2383	2422	6145	4675
6531	5961	828	4698	8320
8328	7369	8330	1424	7260
5060	5810	6115	8639	938
4723	9329	9866	647	9917
7009	838	3199	7703	2130
6549	7533	4916	1913	8632
5857	324	2773	2510	7804
624	1939	8796	4336	941
391	2212	1904	1625	597
5691	1725	5909	2004	1468
2966	7303	5071	4342	8657
6898	9823	943	2208	507
71	684	3985	9111	8509
884	1747	7747	819	5542
7212	8488	5952	5934	7772
2726	5485	5461	7231	5805
6390	97	1064	8985	8057
1660	4105	1804	1228	6821
7973	1244	4810	1765	7668
8773	4369	342	8462	6114
7353	7991	2714	7774	7509
710	6105	3329	9	8809
7369	9094	9100	5761	3132
7523	670	6005	1671	2956
6213	3677	5235	4527	6470
1719	8768	2270	7167	3192
6482	5820	7224	3417	213
7560	6054	5150	861	3229
4495	6589	6682	5832	8212
156	8162	8074	142	5156
3250	2815	1230	7007	9682
2299	1256	8249	5904	2826
7015	1544	5468	6520	1689
7063	1227	3647	5748	2266
3786	4348	1982	6069	3158
7408	5204	3876	585	9969
503	4250	6689	290	8673
3636	1081	3364	2211	469
4677	975	7131	5497	1074
8725	1303	5049	1032	2729
8622	1826	7835	7750	7930
6332	8848	1100	2845	6308
3709	9883	6496	1160	9406
114	4825	6959	8716	5464
6005	674	6152	7915	2507
8931	6291	7947	9380	2904
1744	4800	7883	4301	3423
3544	253	5440	498	5801
332	8290	8630	4237	9913
4939	1688	4625	2900	7043
8880	1299	9792	2381	9538
3221	3491	885	7951	8132
9540	9604	1443	5962	2190
5125	5355	6060	1555	172
125	6269	2415	1784	9603
1762	9514	4562	4675	5412
3501	6852	5274	6888	5345
2765	1963	8896	3378	6060
2072	7902	8575	5	9159
5319	3070	1731	9707	5163
8477	5854	6377	7994	5627
5749	1015	5232	9189	2299
8798	4151	7521	3973	1550
8996	2722	7239	1880	9164
9161	1091	2361	1040	3356
7347	9427	2458	568	3026
2182	3960	4703	7802	7207
599	8598	3001	9	2686
2639	4672	5703	7883	3521
9527	8351	7579	6063	1007
9535	4713	7110	5197	3774
7994	4603	6293	6252	430
4145	9585	34	5590	2921
1818	6651	2468	6369	3212
9328	5482	395	8627	5220
8787	1508	3877	9568	2335
9143	7705	3835	855	1402
9491	9537	1569	2719	4463
2615	4259	133	5599	2240
9055	8371	7261	6837	2406
8827	7498	5931	6029	1781
1638	1793	8287	127	8171
3447	6910	1834	5664	1616
6386	4846	4028	2751	9223
9953	6215	3922	1597	137
1717	5663	9065	6067	7362
971	8252	3070	7798	4826
5016	2054	3078	6786	6680
3597	4274	1471	9050	1997
8300	5285	2422	2789	4901
9328	6529	5156	8063	7561
9822	4198	6293	8675	2583
7695	6981	9848	5420	7491
3877	3986	3471	6074	1282
1454	9179	7841	6142	7156
1393	546	6582	2776	6922
7522	6042	1755	8434	3695
8909	2044	4825	1461	8107
6478	9206	5724	7353	9656
5027	4129	1516	4095	9524
6825	5749	4146	7461	2290
8994	1320	567	2133	2875
6497	1413	2900	7227	8742
5593	4426	1845	5231	591
3591	6823	4330	6543	3105
8995	4815	1412	5429	3673
7215	5879	555	9956	5456
3798	5786	1084	4897	8141
9361	9246	331	6708	3628
3456	5153	1895	4978	596
455	2393	2978	3681	1238
9914	9054	3136	6586	2278
246	8472	183	533	7485
9018	5273	4356	5873	8875
9989	2402	9486	7803	1532
2931	67	5696	1135	7049
9796	2422	9632	495	3924
1648	2616	83	6345	2221
2013	2276	4318	8162	2927
9143	4367	9767	1803	9569
1775	6718	3584	3295	6650
9615	5118	1967	3479	4612
5608	9537	9350	4268	5128
4560	5973	9804	6168	3274
15	6002	5034	1266	5479
4511	4550	7090	2584	4097
9438	1276	4308	4195	6781
5491	7160	9640	8559	2886
5896	5331	5888	9927	5383
222	4776	5141	6078	3173
1972	8642	4585	4290	5154
8064	4102	7655	1769	5712
9681	9382	2448	1368	4059
4765	4664	9855	5020	9779
1479	4390	80	5126	2544
5532	3384	8389	5650	2312
6883	4283	2008	9644	4464
8767	8314	8897	2896	3559
8013	6355	7196	7060	7970
7149	1127	457	4628	5066
8918	9460	6918	7959	9559
9210	8160	7061	2409	8490
3729	2108	1371	2910	1661
5625	4754	1604	6729	375
7864	196	5138	1222	1695
5447	2893	4556	5208	1581
2865	2986	863	4537	9250
2793	3673	6884	4008	291
8947	9508	4557	6542	2810
2679	1656	5058	6215	5518
2364	1415	4204	9401	1714
3098	1658	1951	4055	585
3084	4492	8089	1443	5723
3236	3060	1779	2399	2717
5544	1471	507	900	6094
1066	6977	402	9979	842
7927	3806	5322	3634	8148
6938	585	9023	7204	5395
6162	1200	4780	1655	3093
3838	6097	1795	8236	9041
649	4299	5099	9184	7773
8792	5054	5829	6647	4387
6111	5617	7519	1508	9813
9562	764	5193	6798	7248
7059	6894	7904	726	1208
3187	5386	6258	2741	8992
9382	117	9584	8593	4468
5707	2237	5846	9201	7197
8960	5633	5032	3161	4622
9220	4810	2715	8350	3886
7079	6876	1718	2135	4744
9562	7392	9444	2074	881
4629	1482	9182	7850	9552
9426	4394	3500	6909	9226
8523	1527	8736	8049	904
3843	9443	4704	6242	7932
3952	2283	8666	4764	2274
5237	5471	1807	7820	5931
1132	3679	3449	5806	7869
8511	2634	4104	7074	2554
3702	3425	129	2106	4011
7608	3600	9461	8443	2700
9931	7211	185	2133	43
2719	2917	3850	1334	8969
8829	202	2871	9299	7424
6265	7337	7782	9568	78
3755	5927	5750	7776	6445
7722	6469	3269	4750	9195
3569	1741	1252	1084	4019
289	306	5502	4053	3280
7928	9023	9569	5329	3641
2984	9936	9416	111	6127
5859	1465	6094	8984	3695
4440	1296	8930	9366	9343
7543	5239	8718	4048	1707
2568	3474	6047	6940	8509
4915	2882	504	7	975
175	749	45	7982	6769
1284	2411	4636	2987	7387
1083	923	4333	7612	4003
1247	1086	9560	7752	2785
6559	3442	8582	8814	1420
9139	665	681	5346	3486
6222	3959	959	4692	4644
8518	6925	3906	3159	9401
1126	8192	7127	2925	3645
1871	6610	523	3597	8856
4552	2017	3057	5369	4735
7678	3607	4276	4682	5790
849	2019	3919	286	9507
7992	1724	5975	1756	9896
3364	9366	971	4862	2640
8105	5237	2567	9856	9259
6947	9456	8542	9201	2096
6156	2778	5661	6241	995
9473	5082	9366	7994	3908
5787	8958	7617	1665	5084
8750	885	1020	5465	9697
3369	7868	6211	5768	4437
5787	302	2056	2059	4431
3613	5956	6507	7855	1881
1329	6407	9482	8496	8783
1810	7730	5814	1285	8143
8766	5085	5325	5723	7564
1562	6724	6945	9046	8854
858	6627	4872	2259	4461
5354	4902	1714	269	2477
3981	7930	8853	423	140
7838	8475	7243	7487	5808
1719	8618	8568	4914	2818
4239	7310	1710	6738	21
2439	4103	6711	8512	1116
4255	1268	4284	2908	5386
7467	4337	1053	7960	8911
5022	9158	9281	181	3876
7106	9403	2489	3260	4694
5403	1187	5785	6722	848
1154	7384	9879	3152	9147
5476	9916	8654	441	8106
4525	1535	8311	8205	6833
6430	8958	426	4760	4026
5935	693	5234	7977	7210
3079	3965	8495	5436	8384
9597	9269	7505	4114	2453
5359	3885	5696	1528	8685
7156	5256	339	2281	806
5479	4400	1974	7408	2157
4178	3270	7621	5763	2384
6875	6958	4388	8238	3440
7078	816	366	4191	6442
9454	662	4983	9921	8888
953	5691	6126	3824	7954
2054	4671	8644	7400	1965
6556	2518	2209	4696	7143
5281	6032	3196	5448	979
4047	7124	789	5099	7994
7179	3560	2321	6787	5819
46	4179	3653	4222	3512
9627	1382	5393	46	4615
356	4904	2325	2167	1891
5584	8407	3686	2408	5062
8205	7121	7127	3996	2138
8104	7368	8214	7507	6891
646	886	7650	744	5181
6990	3678	8705	585	4603
7169	1014	7736	3769	8001
948	5427	7143	3814	5568
8147	4859	8305	6101	1843
1800	6431	6863	2619	4345
647	717	8190	4300	8599
4729	3580	7881	6803	2532
4357	3439	6161	6833	5805
2042	1060	4421	3337	8329
4104	510	4903	4885	5337
3449	9236	8369	5803	4630
6743	2485	403	4737	7480
5808	5100	9438	59	2209
7036	2485	6397	376	6852
5471	914	6550	2831	1748
9188	2722	9773	3323	1523
2555	7855	4689	5872	4790
4320	5092	7637	5559	1196
9253	9576	7959	2103	9809
7481	5384	5557	3136	7582
9353	3994	8178	5229	1081
2946	4833	6670	624	2939
264	1543	8375	7815	9017
8997	1587	1379	8377	5492
4196	1845	6398	5009	4974
3873	9578	8887	3214	4730
9438	6938	256	657	7701
936	5995	490	600	1036
3881	2542	7477	6676	417
1164	5144	5054	6779	618
7901	6134	863	1820	1285
9624	9271	8262	1551	6445
676	1585	8075	6310	4618
809	3482	4142	6178	3434
1450	395	266	5807	711
4788	9696	2355	4943	5601
1845	5092	5521	9027	6190
7021	3381	944	1063	6109
667	2989	6163	1361	8950
2941	6340	5646	3815	8624
9490	4880	5736	5110	5279
8903	8598	6584	7971	261
1160	5581	5533	1809	6447
9902	3112	3534	8203	889
2278	7500	6064	420	3476
4479	1600	37	498	1342
1990	8855	4172	5205	1932
9550	6640	7828	4385	2562
6938	9866	3332	7668	3970
1009	5218	7684	1927	4738
351	795	123	7278	8769
4605	4325	7662	7734	1992
815	3774	8612	9357	1943
5749	367	2057	2846	4020
8712	335	437	832	1658
7039	2910	7571	3053	4245
7742	9571	5591	2943	3408
5303	6145	9153	5985	7791
586	7782	9722	2364	6814
3284	866	9694	9546	569
8227	7349	7956	609	2162
4985	8060	1251	1999	5399
1525	632	9078	5149	1367
5695	8590	6093	4782	1112
7787	4191	7338	1622	6821
9461	4154	9316	5941	822
9971	8830	4309	5321	1422
6347	3827	7130	7487	2336
7743	7518	356	3747	6812
4445	7040	2682	6230	7320
8462	9717	1265	263	7371
9040	4270	2218	6857	466
9878	8	4828	705	2003
7681	6832	2706	8267	8372
2652	6833	5032	9674	3602
9136	4847	1451	9365	1768
4873	8242	5316	3197	3430
5477	5730	9186	8238	6781
8767	2496	323	3673	1674
4994	2413	5059	3790	4076
5123	3148	8232	8166	6047
5928	9804	7209	1368	4943
3422	2642	6166	2898	9761
64	582	8423	3999	2297
2164	9409	6382	6132	2553
962	2768	6058	8492	9015
